480149258,/997/8/567/688/695/315/254/894/480149258/,Mediomedial anterior visual area,VISmma,9
480149262,/997/8/567/688/695/315/254/894/480149258/480149262/,Mediomedial anterior visual area - layer 1,VISmma1,10
480149266,/997/8/567/688/695/315/254/894/480149258/480149266/,Mediomedial anterior visual area - layer 2/3,VISmma2/3,10
480149270,/997/8/567/688/695/315/254/894/480149258/480149270/,Mediomedial anterior visual area - layer 4,VISmma4,10
480149274,/997/8/567/688/695/315/254/894/480149258/480149274/,"Mediomedial anterior visual area,layer 5",VISmma5,10
480149278,/997/8/567/688/695/315/254/894/480149258/480149278/,Mediomedial anterior visual area - layer 6a,VISmma6a,10
480149282,/997/8/567/688/695/315/254/894/480149258/480149282/,Mediomedial anterior visual area - layer 6b,VISmma6b,10
480149286,/997/8/567/688/695/315/254/894/480149286/,Mediomedial posterior visual area,VISmmp,9
480149290,/997/8/567/688/695/315/254/894/480149286/480149290/,Mediomedial posterior visual area - layer 1,VISmmp1,10
480149294,/997/8/567/688/695/315/254/894/480149286/480149294/,Mediomedial posterior visual area - layer 2/3,VISmmp2/3,10
480149298,/997/8/567/688/695/315/254/894/480149286/480149298/,Mediomedial posterior visual area - layer 4,VISmmp4,10
480149302,/997/8/567/688/695/315/254/894/480149286/480149302/,"Mediomedial posterior visual area,layer 5",VISmmp5,10
480149306,/997/8/567/688/695/315/254/894/480149286/480149306/,Mediomedial posterior visual area - layer 6a,VISmmp6a,10
480149310,/997/8/567/688/695/315/254/894/480149286/480149310/,Mediomedial posterior visual area - layer 6b,VISmmp6b,10
480149314,/997/8/567/688/695/315/254/894/480149314/,Medial visual area,VISm,9
480149318,/997/8/567/688/695/315/254/894/480149314/480149318/,Medial visual area - layer 1,VISm1,10
480149322,/997/8/567/688/695/315/254/894/480149314/480149322/,Medial visual area - layer 2/3,VISm2/3,10
480149326,/997/8/567/688/695/315/254/894/480149314/480149326/,Medial visual area - layer 4,VISm4,10
480149330,/997/8/567/688/695/315/254/894/480149314/480149330/,"Medial visual area,layer 5",VISm5,10
480149334,/997/8/567/688/695/315/254/894/480149314/480149334/,Medial visual area - layer 6a,VISm6a,10
480149338,/997/8/567/688/695/315/254/894/480149314/480149338/,Medial visual area - layer 6b,VISm6b,10
879,/997/8/567/688/695/315/254/879/,Retrosplenial area - dorsal part,RSPd,8
442,/997/8/567/688/695/315/254/879/442/,Retrosplenial area - dorsal part - layer 1,RSPd1,9
434,/997/8/567/688/695/315/254/879/434/,Retrosplenial area - dorsal part - layer 2/3,RSPd2/3,9
545,/997/8/567/688/695/315/254/879/545/,Retrosplenial area - dorsal part - layer 4,RSPd4,9
610,/997/8/567/688/695/315/254/879/610/,Retrosplenial area - dorsal part - layer 5,RSPd5,9
274,/997/8/567/688/695/315/254/879/274/,Retrosplenial area - dorsal part - layer 6a,RSPd6a,9
330,/997/8/567/688/695/315/254/879/330/,Retrosplenial area - dorsal part - layer 6b,RSPd6b,9
886,/997/8/567/688/695/315/254/886/,Retrosplenial area - ventral part,RSPv,8
542,/997/8/567/688/695/315/254/886/542/,Retrosplenial area - ventral part - layer 1,RSPv1,9
606,/997/8/567/688/695/315/254/886/606/,Retrosplenial area - ventral part - layer 2,RSPv2,9
430,/997/8/567/688/695/315/254/886/430/,Retrosplenial area - ventral part - layer 2/3,RSPv2/3,9
687,/997/8/567/688/695/315/254/886/687/,Retrosplenial area - ventral part - layer 5,RSPv5,9
590,/997/8/567/688/695/315/254/886/590/,Retrosplenial area - ventral part - layer 6a,RSPv6a,9
622,/997/8/567/688/695/315/254/886/622/,Retrosplenial area - ventral part - layer 6b,RSPv6b,9
22,/997/8/567/688/695/315/22/,Posterior parietal association areas,PTLp,7
532,/997/8/567/688/695/315/22/532/,Posterior parietal association areas - layer 1,PTLp1,8
241,/997/8/567/688/695/315/22/241/,Posterior parietal association areas - layer 2/3,PTLp2/3,8
635,/997/8/567/688/695/315/22/635/,Posterior parietal association areas - layer 4,PTLp4,8
683,/997/8/567/688/695/315/22/683/,Posterior parietal association areas - layer 5,PTLp5,8
308,/997/8/567/688/695/315/22/308/,Posterior parietal association areas - layer 6a,PTLp6a,8
340,/997/8/567/688/695/315/22/340/,Posterior parietal association areas - layer 6b,PTLp6b,8
312782546,/997/8/567/688/695/315/22/312782546/,Anterior area,VISa,8
312782550,/997/8/567/688/695/315/22/312782546/312782550/,Anterior area - layer 1,VISa1,9
312782554,/997/8/567/688/695/315/22/312782546/312782554/,Anterior area - layer 2/3,VISa2/3,9
312782558,/997/8/567/688/695/315/22/312782546/312782558/,Anterior area - layer 4,VISa4,9
312782562,/997/8/567/688/695/315/22/312782546/312782562/,Anterior area - layer 5,VISa5,9
312782566,/997/8/567/688/695/315/22/312782546/312782566/,Anterior area - layer 6a,VISa6a,9
312782570,/997/8/567/688/695/315/22/312782546/312782570/,Anterior area - layer 6b,VISa6b,9
417,/997/8/567/688/695/315/22/417/,Rostrolateral visual area,VISrl,8
312782604,/997/8/567/688/695/315/22/417/312782604/,Rostrolateral area - layer 1,VISrl1,9
312782608,/997/8/567/688/695/315/22/417/312782608/,Rostrolateral area - layer 2/3,VISrl2/3,9
312782612,/997/8/567/688/695/315/22/417/312782612/,Rostrolateral area - layer 4,VISrl4,9
312782616,/997/8/567/688/695/315/22/417/312782616/,Rostrolateral area - layer 5,VISrl5,9
312782620,/997/8/567/688/695/315/22/417/312782620/,Rostrolateral area - layer 6a,VISrl6a,9
312782624,/997/8/567/688/695/315/22/417/312782624/,Rostrolateral area - layer 6b,VISrl6b,9
541,/997/8/567/688/695/315/541/,Temporal association areas,TEa,7
97,/997/8/567/688/695/315/541/97/,Temporal association areas - layer 1,TEa1,8
1127,/997/8/567/688/695/315/541/1127/,Temporal association areas - layer 2/3,TEa2/3,8
234,/997/8/567/688/695/315/541/234/,Temporal association areas - layer 4,TEa4,8
289,/997/8/567/688/695/315/541/289/,Temporal association areas - layer 5,TEa5,8
729,/997/8/567/688/695/315/541/729/,Temporal association areas - layer 6a,TEa6a,8
786,/997/8/567/688/695/315/541/786/,Temporal association areas - layer 6b,TEa6b,8
922,/997/8/567/688/695/315/922/,Perirhinal area,PERI,7
335,/997/8/567/688/695/315/922/335/,Perirhinal area - layer 6a,PERI6a,8
368,/997/8/567/688/695/315/922/368/,Perirhinal area - layer 6b,PERI6b,8
540,/997/8/567/688/695/315/922/540/,Perirhinal area - layer 1,PERI1,8
692,/997/8/567/688/695/315/922/692/,Perirhinal area - layer 5,PERI5,8
888,/997/8/567/688/695/315/922/888/,Perirhinal area - layer 2/3,PERI2/3,8
895,/997/8/567/688/695/315/895/,Ectorhinal area,ECT,7
836,/997/8/567/688/695/315/895/836/,Ectorhinal area/Layer 1,ECT1,8
427,/997/8/567/688/695/315/895/427/,Ectorhinal area/Layer 2/3,ECT2/3,8
988,/997/8/567/688/695/315/895/988/,Ectorhinal area/Layer 5,ECT5,8
977,/997/8/567/688/695/315/895/977/,Ectorhinal area/Layer 6a,ECT6a,8
1045,/997/8/567/688/695/315/895/1045/,Ectorhinal area/Layer 6b,ECT6b,8
698,/997/8/567/688/695/698/,Olfactory areas,OLF,6
507,/997/8/567/688/695/698/507/,Main olfactory bulb,MOB,7
212,/997/8/567/688/695/698/507/212/,Main olfactory bulb - glomerular layer,MOBgl,8
220,/997/8/567/688/695/698/507/220/,Main olfactory bulb - granule layer,MOBgr,8
228,/997/8/567/688/695/698/507/228/,Main olfactory bulb - inner plexiform layer,MOBipl,8
236,/997/8/567/688/695/698/507/236/,Main olfactory bulb - mitral layer,MOBmi,8
244,/997/8/567/688/695/698/507/244/,Main olfactory bulb - outer plexiform layer,MOBopl,8
151,/997/8/567/688/695/698/151/,Accessory olfactory bulb,AOB,7
188,/997/8/567/688/695/698/151/188/,Accessory olfactory bulb - glomerular layer,AOBgl,8
196,/997/8/567/688/695/698/151/196/,Accessory olfactory bulb - granular layer,AOBgr,8
204,/997/8/567/688/695/698/151/204/,Accessory olfactory bulb - mitral layer,AOBmi,8
159,/997/8/567/688/695/698/159/,Anterior olfactory nucleus,AON,7
167,/997/8/567/688/695/698/159/167/,Anterior olfactory nucleus - dorsal part,AONd,8
175,/997/8/567/688/695/698/159/175/,Anterior olfactory nucleus - external part,AONe,8
183,/997/8/567/688/695/698/159/183/,Anterior olfactory nucleus - lateral part,AONl,8
191,/997/8/567/688/695/698/159/191/,Anterior olfactory nucleus - medial part,AONm,8
199,/997/8/567/688/695/698/159/199/,Anterior olfactory nucleus - posteroventral part,AONpv,8
160,/997/8/567/688/695/698/159/160/,Anterior olfactory nucleus - layer 1,AON1,8
168,/997/8/567/688/695/698/159/168/,Anterior olfactory nucleus - layer 2,AON2,8
589,/997/8/567/688/695/698/589/,Taenia tecta,TT,7
597,/997/8/567/688/695/698/589/597/,Taenia tecta - dorsal part,TTd,8
297,/997/8/567/688/695/698/589/597/297/,Taenia tecta - dorsal part - layers 1-4,TTd1-4,9
1034,/997/8/567/688/695/698/589/597/1034/,Taenia tecta - dorsal part - layer 1,TTd1,9
1042,/997/8/567/688/695/698/589/597/1042/,Taenia tecta - dorsal part - layer 2,TTd2,9
1050,/997/8/567/688/695/698/589/597/1050/,Taenia tecta - dorsal part - layer 3,TTd3,9
1059,/997/8/567/688/695/698/589/597/1059/,Taenia tecta - dorsal part - layer 4,TTd4,9
605,/997/8/567/688/695/698/589/605/,Taenia tecta - ventral part,TTv,8
306,/997/8/567/688/695/698/589/605/306/,Taenia tecta - ventral part - layers 1-3,TTv1-3,9
1067,/997/8/567/688/695/698/589/605/1067/,Taenia tecta - ventral part - layer 1,TTv1,9
1075,/997/8/567/688/695/698/589/605/1075/,Taenia tecta - ventral part - layer 2,TTv2,9
1082,/997/8/567/688/695/698/589/605/1082/,Taenia tecta - ventral part - layer 3,TTv3,9
814,/997/8/567/688/695/698/814/,Dorsal peduncular area,DP,7
496,/997/8/567/688/695/698/814/496/,Dorsal peduncular area - layer 1,DP1,8
535,/997/8/567/688/695/698/814/535/,Dorsal peduncular area - layer 2,DP2,8
360,/997/8/567/688/695/698/814/360/,Dorsal peduncular area - layer 2/3,DP2/3,8
646,/997/8/567/688/695/698/814/646/,Dorsal peduncular area - layer 5,DP5,8
267,/997/8/567/688/695/698/814/267/,Dorsal peduncular area - layer 6a,DP6a,8
961,/997/8/567/688/695/698/961/,Piriform area,PIR,7
152,/997/8/567/688/695/698/961/152/,Piriform area - layers 1-3,PIR1-3,8
276,/997/8/567/688/695/698/961/276/,Piriform area - molecular layer,PIR1,8
284,/997/8/567/688/695/698/961/284/,Piriform area - pyramidal layer,PIR2,8
291,/997/8/567/688/695/698/961/291/,Piriform area - polymorph layer,PIR3,8
619,/997/8/567/688/695/698/619/,Nucleus of the lateral olfactory tract,NLOT,7
392,/997/8/567/688/695/698/619/392/,Nucleus of the lateral olfactory tract - layers 1-3,NLOT1-3,8
260,/997/8/567/688/695/698/619/260/,Nucleus of the lateral olfactory tract - molecular layer,NLOT1,8
268,/997/8/567/688/695/698/619/268/,Nucleus of the lateral olfactory tract - pyramidal layer,NLOT2,8
1139,/997/8/567/688/695/698/619/1139/,Nucleus of the lateral olfactory tract - layer 3,NLOT3,8
631,/997/8/567/688/695/698/631/,Cortical amygdalar area,COA,7
639,/997/8/567/688/695/698/631/639/,Cortical amygdalar area - anterior part,COAa,8
192,/997/8/567/688/695/698/631/639/192/,Cortical amygdalar area - anterior part - layer 1,COAa1,9
200,/997/8/567/688/695/698/631/639/200/,Cortical amygdalar area - anterior part - layer 2,COAa2,9
208,/997/8/567/688/695/698/631/639/208/,Cortical amygdalar area - anterior part - layer 3,COAa3,9
647,/997/8/567/688/695/698/631/647/,Cortical amygdalar area - posterior part,COAp,8
655,/997/8/567/688/695/698/631/647/655/,Cortical amygdalar area - posterior part - lateral zone,COApl,9
584,/997/8/567/688/695/698/631/647/655/584/,Cortical amygdalar area - posterior part - lateral zone - layers 1-2,COApl1-2,10
376,/997/8/567/688/695/698/631/647/655/376/,Cortical amygdalar area - posterior part - lateral zone - layers 1-3,COApl1-3,10
216,/997/8/567/688/695/698/631/647/655/216/,Cortical amygdalar area - posterior part - lateral zone - layer 1,COApl1,10
224,/997/8/567/688/695/698/631/647/655/224/,Cortical amygdalar area - posterior part - lateral zone - layer 2,COApl2,10
232,/997/8/567/688/695/698/631/647/655/232/,Cortical amygdalar area - posterior part - lateral zone - layer 3,COApl3,10
663,/997/8/567/688/695/698/631/647/663/,Cortical amygdalar area - posterior part - medial zone,COApm,9
592,/997/8/567/688/695/698/631/647/663/592/,Cortical amygdalar area - posterior part - medial zone - layers 1-2,COApm1-2,10
383,/997/8/567/688/695/698/631/647/663/383/,Cortical amygdalar area - posterior part - medial zone - layers 1-3,COApm1-3,10
240,/997/8/567/688/695/698/631/647/663/240/,Cortical amygdalar area - posterior part - medial zone - layer 1,COApm1,10
248,/997/8/567/688/695/698/631/647/663/248/,Cortical amygdalar area - posterior part - medial zone - layer 2,COApm2,10
256,/997/8/567/688/695/698/631/647/663/256/,Cortical amygdalar area - posterior part - medial zone - layer 3,COApm3,10
788,/997/8/567/688/695/698/788/,Piriform-amygdalar area,PAA,7
400,/997/8/567/688/695/698/788/400/,Piriform-amygdalar area - layers 1-3,PAA1-3,8
408,/997/8/567/688/695/698/788/408/,Piriform-amygdalar area - molecular layer,PAA1,8
416,/997/8/567/688/695/698/788/416/,Piriform-amygdalar area - pyramidal layer,PAA2,8
424,/997/8/567/688/695/698/788/424/,Piriform-amygdalar area - polymorph layer,PAA3,8
566,/997/8/567/688/695/698/566/,Postpiriform transition area,TR,7
517,/997/8/567/688/695/698/566/517/,Postpiriform transition area - layers 1-3,TR1-3,8
1140,/997/8/567/688/695/698/566/1140/,Postpiriform transition area - layers 1,TR1,8
1141,/997/8/567/688/695/698/566/1141/,Postpiriform transition area - layers 2,TR2,8
1142,/997/8/567/688/695/698/566/1142/,Postpiriform transition area - layers 3,TR3,8
1089,/997/8/567/688/695/1089/,Hippocampal formation,HPF,6
1080,/997/8/567/688/695/1089/1080/,Hippocampal region,HIP,7
375,/997/8/567/688/695/1089/1080/375/,Ammon's horn,CA,8
382,/997/8/567/688/695/1089/1080/375/382/,Field CA1,CA1,9
391,/997/8/567/688/695/1089/1080/375/382/391/,Field CA1 - stratum lacunosum-moleculare,CA1slm,10
399,/997/8/567/688/695/1089/1080/375/382/399/,Field CA1 - stratum oriens,CA1so,10
407,/997/8/567/688/695/1089/1080/375/382/407/,Field CA1 - pyramidal layer,CA1sp,10
415,/997/8/567/688/695/1089/1080/375/382/415/,Field CA1 - stratum radiatum,CA1sr,10
423,/997/8/567/688/695/1089/1080/375/423/,Field CA2,CA2,9
431,/997/8/567/688/695/1089/1080/375/423/431/,Field CA2 - stratum lacunosum-moleculare,CA2slm,10
438,/997/8/567/688/695/1089/1080/375/423/438/,Field CA2 - stratum oriens,CA2so,10
446,/997/8/567/688/695/1089/1080/375/423/446/,Field CA2 - pyramidal layer,CA2sp,10
454,/997/8/567/688/695/1089/1080/375/423/454/,Field CA2 - stratum radiatum,CA2sr,10
463,/997/8/567/688/695/1089/1080/375/463/,Field CA3,CA3,9
471,/997/8/567/688/695/1089/1080/375/463/471/,Field CA3 - stratum lacunosum-moleculare,CA3slm,10
479,/997/8/567/688/695/1089/1080/375/463/479/,Field CA3 - stratum lucidum,CA3slu,10
486,/997/8/567/688/695/1089/1080/375/463/486/,Field CA3 - stratum oriens,CA3so,10
495,/997/8/567/688/695/1089/1080/375/463/495/,Field CA3 - pyramidal layer,CA3sp,10
504,/997/8/567/688/695/1089/1080/375/463/504/,Field CA3 - stratum radiatum,CA3sr,10
726,/997/8/567/688/695/1089/1080/726/,Dentate gyrus,DG,8
10703,/997/8/567/688/695/1089/1080/726/10703/,Dentate gyrus - molecular layer,DG-mo,9
10704,/997/8/567/688/695/1089/1080/726/10704/,Dentate gyrus - polymorph layer,DG-po,9
632,/997/8/567/688/695/1089/1080/726/632/,Dentate gyrus - granule cell layer,DG-sg,9
10702,/997/8/567/688/695/1089/1080/726/10702/,Dentate gyrus - subgranular zone,DG-sgz,9
734,/997/8/567/688/695/1089/1080/726/734/,Dentate gyrus crest,DGcr,9
742,/997/8/567/688/695/1089/1080/726/734/742/,Dentate gyrus crest - molecular layer,DGcr-mo,10
751,/997/8/567/688/695/1089/1080/726/734/751/,Dentate gyrus crest - polymorph layer,DGcr-po,10
758,/997/8/567/688/695/1089/1080/726/734/758/,Dentate gyrus crest - granule cell layer,DGcr-sg,10
766,/997/8/567/688/695/1089/1080/726/766/,Dentate gyrus lateral blade,DGlb,9
775,/997/8/567/688/695/1089/1080/726/766/775/,Dentate gyrus lateral blade - molecular layer,DGlb-mo,10
782,/997/8/567/688/695/1089/1080/726/766/782/,Dentate gyrus lateral blade - polymorph layer,DGlb-po,10
790,/997/8/567/688/695/1089/1080/726/766/790/,Dentate gyrus lateral blade - granule cell layer,DGlb-sg,10
799,/997/8/567/688/695/1089/1080/726/799/,Dentate gyrus medial blade,DGmb,9
807,/997/8/567/688/695/1089/1080/726/799/807/,Dentate gyrus medial blade - molecular layer,DGmb-mo,10
815,/997/8/567/688/695/1089/1080/726/799/815/,Dentate gyrus medial blade - polymorph layer,DGmb-po,10
823,/997/8/567/688/695/1089/1080/726/799/823/,Dentate gyrus medial blade - granule cell layer,DGmb-sg,10
982,/997/8/567/688/695/1089/1080/982/,Fasciola cinerea,FC,8
19,/997/8/567/688/695/1089/1080/19/,Induseum griseum,IG,8
822,/997/8/567/688/695/1089/822/,Retrohippocampal region,RHP,7
909,/997/8/567/688/695/1089/822/909/,Entorhinal area,ENT,8
918,/997/8/567/688/695/1089/822/909/918/,Entorhinal area - lateral part,ENTl,9
1121,/997/8/567/688/695/1089/822/909/918/1121/,Entorhinal area - lateral part - layer 1,ENTl1,10
20,/997/8/567/688/695/1089/822/909/918/20/,Entorhinal area - lateral part - layer 2,ENTl2,10
999,/997/8/567/688/695/1089/822/909/918/999/,Entorhinal area - lateral part - layer 2/3,ENTl2/3,10
715,/997/8/567/688/695/1089/822/909/918/715/,Entorhinal area - lateral part - layer 2a,ENTl2a,10
764,/997/8/567/688/695/1089/822/909/918/764/,Entorhinal area - lateral part - layer 2b,ENTl2b,10
52,/997/8/567/688/695/1089/822/909/918/52/,Entorhinal area - lateral part - layer 3,ENTl3,10
92,/997/8/567/688/695/1089/822/909/918/92/,Entorhinal area - lateral part - layer 4,ENTl4,10
312,/997/8/567/688/695/1089/822/909/918/312/,Entorhinal area - lateral part - layer 4/5,ENTl4/5,10
139,/997/8/567/688/695/1089/822/909/918/139/,Entorhinal area - lateral part - layer 5,ENTl5,10
387,/997/8/567/688/695/1089/822/909/918/387/,Entorhinal area - lateral part - layer 5/6,ENTl5/6,10
28,/997/8/567/688/695/1089/822/909/918/28/,Entorhinal area - lateral part - layer 6a,ENTl6a,10
60,/997/8/567/688/695/1089/822/909/918/60/,Entorhinal area - lateral part - layer 6b,ENTl6b,10
926,/997/8/567/688/695/1089/822/909/926/,Entorhinal area - medial part - dorsal zone,ENTm,9
526,/997/8/567/688/695/1089/822/909/926/526/,Entorhinal area - medial part - dorsal zone - layer 1,ENTm1,10
543,/997/8/567/688/695/1089/822/909/926/543/,Entorhinal area - medial part - dorsal zone - layer 2,ENTm2,10
468,/997/8/567/688/695/1089/822/909/926/468/,Entorhinal area - medial part - dorsal zone - layer 2a,ENTm2a,10
508,/997/8/567/688/695/1089/822/909/926/508/,Entorhinal area - medial part - dorsal zone - layer 2b,ENTm2b,10
664,/997/8/567/688/695/1089/822/909/926/664/,Entorhinal area - medial part - dorsal zone - layer 3,ENTm3,10
712,/997/8/567/688/695/1089/822/909/926/712/,Entorhinal area - medial part - dorsal zone - layer 4,ENTm4,10
727,/997/8/567/688/695/1089/822/909/926/727/,Entorhinal area - medial part - dorsal zone - layer 5,ENTm5,10
550,/997/8/567/688/695/1089/822/909/926/550/,Entorhinal area - medial part - dorsal zone - layer 5/6,ENTm5/6,10
743,/997/8/567/688/695/1089/822/909/926/743/,Entorhinal area - medial part - dorsal zone - layer 6,ENTm6,10
934,/997/8/567/688/695/1089/822/909/934/,Entorhinal area - medial part - ventral zone,ENTmv,9
259,/997/8/567/688/695/1089/822/909/934/259/,Entorhinal area - medial part - ventral zone - layer 1,ENTmv1,10
324,/997/8/567/688/695/1089/822/909/934/324/,Entorhinal area - medial part - ventral zone - layer 2,ENTmv2,10
371,/997/8/567/688/695/1089/822/909/934/371/,Entorhinal area - medial part - ventral zone - layer 3,ENTmv3,10
419,/997/8/567/688/695/1089/822/909/934/419/,Entorhinal area - medial part - ventral zone - layer 4,ENTmv4,10
1133,/997/8/567/688/695/1089/822/909/934/1133/,Entorhinal area - medial part - ventral zone - layer 5/6,ENTmv5/6,10
843,/997/8/567/688/695/1089/822/843/,Parasubiculum,PAR,8
10693,/997/8/567/688/695/1089/822/843/10693/,Parasubiculum - layer 1,PAR1,9
10694,/997/8/567/688/695/1089/822/843/10694/,Parasubiculum - layer 2,PAR2,9
10695,/997/8/567/688/695/1089/822/843/10695/,Parasubiculum - layer 3,PAR3,9
1037,/997/8/567/688/695/1089/822/1037/,Postsubiculum,POST,8
10696,/997/8/567/688/695/1089/822/1037/10696/,Postsubiculum - layer 1,POST1,9
10697,/997/8/567/688/695/1089/822/1037/10697/,Postsubiculum - layer 2,POST2,9
10698,/997/8/567/688/695/1089/822/1037/10698/,Postsubiculum - layer 3,POST3,9
1084,/997/8/567/688/695/1089/822/1084/,Presubiculum,PRE,8
10699,/997/8/567/688/695/1089/822/1084/10699/,Presubiculum - layer 1,PRE1,9
10700,/997/8/567/688/695/1089/822/1084/10700/,Presubiculum - layer 2,PRE2,9
10701,/997/8/567/688/695/1089/822/1084/10701/,Presubiculum - layer 3,PRE3,9
502,/997/8/567/688/695/1089/822/502/,Subiculum,SUB,8
509,/997/8/567/688/695/1089/822/502/509/,Subiculum - dorsal part,SUBd,9
829,/997/8/567/688/695/1089/822/502/509/829/,Subiculum - dorsal part - molecular layer,SUBd-m,10
845,/997/8/567/688/695/1089/822/502/509/845/,Subiculum - dorsal part - pyramidal layer,SUBd-sp,10
837,/997/8/567/688/695/1089/822/502/509/837/,Subiculum - dorsal part - stratum radiatum,SUBd-sr,10
518,/997/8/567/688/695/1089/822/502/518/,Subiculum - ventral part,SUBv,9
853,/997/8/567/688/695/1089/822/502/518/853/,Subiculum - ventral part - molecular layer,SUBv-m,10
870,/997/8/567/688/695/1089/822/502/518/870/,Subiculum - ventral part - pyramidal layer,SUBv-sp,10
861,/997/8/567/688/695/1089/822/502/518/861/,Subiculum - ventral part - stratum radiatum,SUBv-sr,10
484682470,/997/8/567/688/695/1089/822/484682470/,Prosubiculum,ProS,8
484682475,/997/8/567/688/695/1089/822/484682470/484682475/,Prosubiculum - dorsal part,ProSd,9
484682479,/997/8/567/688/695/1089/822/484682470/484682475/484682479/,Prosubiculum - dorsal part - molecular layer,ProSd-m,10
484682483,/997/8/567/688/695/1089/822/484682470/484682475/484682483/,Prosubiculum - dorsal part - pyramidal layer,ProSd-sp,10
484682487,/997/8/567/688/695/1089/822/484682470/484682475/484682487/,Prosubiculum - dorsal part - stratum radiatum,ProSd-sr,10
484682492,/997/8/567/688/695/1089/822/484682470/484682492/,Prosubiculum - ventral part,ProSv,9
484682496,/997/8/567/688/695/1089/822/484682470/484682492/484682496/,Prosubiculum - ventral part - molecular layer,ProSv-m,10
484682500,/997/8/567/688/695/1089/822/484682470/484682492/484682500/,Prosubiculum - ventral part - pyramidal layer,ProSv-sp,10
484682504,/997/8/567/688/695/1089/822/484682470/484682492/484682504/,Prosubiculum - ventral part - stratum radiatum,Prosv-sr,10
589508447,/997/8/567/688/695/1089/822/589508447/,Hippocampo-amygdalar transition area,HATA,8
484682508,/997/8/567/688/695/1089/822/484682508/,Area prostriata,APr,8
703,/997/8/567/688/703/,Cortical subplate,CTXsp,5
16,/997/8/567/688/703/16/,Layer 6b - isocortex,6b,6
583,/997/8/567/688/703/583/,Claustrum,CLA,6
942,/997/8/567/688/703/942/,Endopiriform nucleus,EP,6
952,/997/8/567/688/703/942/952/,Endopiriform nucleus - dorsal part,EPd,7
966,/997/8/567/688/703/942/966/,Endopiriform nucleus - ventral part,EPv,7
131,/997/8/567/688/703/131/,Lateral amygdalar nucleus,LA,6
295,/997/8/567/688/703/295/,Basolateral amygdalar nucleus,BLA,6
303,/997/8/567/688/703/295/303/,Basolateral amygdalar nucleus - anterior part,BLAa,7
311,/997/8/567/688/703/295/311/,Basolateral amygdalar nucleus - posterior part,BLAp,7
451,/997/8/567/688/703/295/451/,Basolateral amygdalar nucleus - ventral part,BLAv,7
319,/997/8/567/688/703/319/,Basomedial amygdalar nucleus,BMA,6
327,/997/8/567/688/703/319/327/,Basomedial amygdalar nucleus - anterior part,BMAa,7
334,/997/8/567/688/703/319/334/,Basomedial amygdalar nucleus - posterior part,BMAp,7
780,/997/8/567/688/703/780/,Posterior amygdalar nucleus,PA,6
623,/997/8/567/623/,Cerebral nuclei,CNU,4
477,/997/8/567/623/477/,Striatum,STR,5
485,/997/8/567/623/477/485/,Striatum dorsal region,STRd,6
672,/997/8/567/623/477/485/672/,Caudoputamen,CP,7
493,/997/8/567/623/477/493/,Striatum ventral region,STRv,6
56,/997/8/567/623/477/493/56/,Nucleus accumbens,ACB,7
998,/997/8/567/623/477/493/998/,Fundus of striatum,FS,7
754,/997/8/567/623/477/493/754/,Olfactory tubercle,OT,7
481,/997/8/567/623/477/493/754/481/,Islands of Calleja,isl,8
489,/997/8/567/623/477/493/754/489/,Major island of Calleja,islm,8
144,/997/8/567/623/477/493/754/144/,Olfactory tubercle - layers 1-3,OT1-3,8
458,/997/8/567/623/477/493/754/458/,Olfactory tubercle - molecular layer,OT1,8
465,/997/8/567/623/477/493/754/465/,Olfactory tubercle - pyramidal layer,OT2,8
473,/997/8/567/623/477/493/754/473/,Olfactory tubercle - polymorph layer,OT3,8
549009199,/997/8/567/623/477/493/549009199/,Lateral strip of striatum,LSS,7
275,/997/8/567/623/477/275/,Lateral septal complex,LSX,6
242,/997/8/567/623/477/275/242/,Lateral septal nucleus,LS,7
250,/997/8/567/623/477/275/242/250/,Lateral septal nucleus - caudal (caudodorsal) part,LSc,8
258,/997/8/567/623/477/275/242/258/,Lateral septal nucleus - rostral (rostroventral) part,LSr,8
266,/997/8/567/623/477/275/242/266/,Lateral septal nucleus - ventral part,LSv,8
310,/997/8/567/623/477/275/310/,Septofimbrial nucleus,SF,7
333,/997/8/567/623/477/275/333/,Septohippocampal nucleus,SH,7
278,/997/8/567/623/477/278/,Striatum-like amygdalar nuclei,sAMY,6
23,/997/8/567/623/477/278/23/,Anterior amygdalar area,AAA,7
292,/997/8/567/623/477/278/292/,Bed nucleus of the accessory olfactory tract,BA,7
536,/997/8/567/623/477/278/536/,Central amygdalar nucleus,CEA,7
544,/997/8/567/623/477/278/536/544/,Central amygdalar nucleus - capsular part,CEAc,8
551,/997/8/567/623/477/278/536/551/,Central amygdalar nucleus - lateral part,CEAl,8
559,/997/8/567/623/477/278/536/559/,Central amygdalar nucleus - medial part,CEAm,8
1105,/997/8/567/623/477/278/1105/,Intercalated amygdalar nucleus,IA,7
403,/997/8/567/623/477/278/403/,Medial amygdalar nucleus,MEA,7
411,/997/8/567/623/477/278/403/411/,Medial amygdalar nucleus - anterodorsal part,MEAad,8
418,/997/8/567/623/477/278/403/418/,Medial amygdalar nucleus - anteroventral part,MEAav,8
426,/997/8/567/623/477/278/403/426/,Medial amygdalar nucleus - posterodorsal part,MEApd,8
472,/997/8/567/623/477/278/403/426/472/,Medial amygdalar nucleus - posterodorsal part - sublayer a,MEApd-a,9
